state,state_name,population,region,mmwr_year,mmwr_week,cases,tests,hosp,deaths_underlying_cause,deaths_multiple_causes,deaths_prov,series_complete,booster,bivalent
AK,Alaska,733391,10,2020,4,0,NA,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,5,0,NA,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,6,0,NA,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,7,0,NA,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,8,0,NA,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,9,0,NA,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,10,0,NA,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,11,0,14,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,12,11,144,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,13,52,968,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,14,86,3334,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,15,86,6284,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,16,65,8038,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,17,37,9895,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,18,18,16177,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,19,19,21578,NA,0,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,20,15,27364,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,21,15,34651,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,22,23,43507,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,23,91,51695,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,24,98,64904,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,25,97,73467,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,26,108,88051,NA,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2020,27,199,108300,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,28,253,123753,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,29,421,145475,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,30,508,173010,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,31,684,207264,NA,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,32,601,243090,28,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,33,491,277919,22,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,34,558,301515,31,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,35,465,327440,31,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,36,474,346839,35,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,37,547,387057,30,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,38,529,401213,38,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,39,642,426925,35,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,40,833,442869,33,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,41,1020,476818,38,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,42,1341,502997,62,NA,10,10,NA,NA,NA
AK,Alaska,733391,10,2020,43,1538,532711,54,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,44,2614,559969,69,NA,10,10,NA,NA,NA
AK,Alaska,733391,10,2020,45,2727,604207,91,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2020,46,3598,780174,121,15,16,16,NA,NA,NA
AK,Alaska,733391,10,2020,47,4316,867382,121,13,15,15,NA,NA,NA
AK,Alaska,733391,10,2020,48,4112,926361,154,16,21,21,NA,NA,NA
AK,Alaska,733391,10,2020,49,4524,1006180,134,29,31,31,NA,NA,NA
AK,Alaska,733391,10,2020,50,4622,1077776,102,22,24,24,NA,NA,NA
AK,Alaska,733391,10,2020,51,3417,1143098,100,19,20,20,46,0,0
AK,Alaska,733391,10,2020,52,2223,1196506,60,19,24,24,69,0,0
AK,Alaska,733391,10,2020,53,1724,1250251,69,10,10,10,114,0,0
AK,Alaska,733391,10,2021,1,2026,1293837,76,12,13,13,8396,0,0
AK,Alaska,733391,10,2021,2,1973,1352480,54,NA,NA,NA,13560,0,0
AK,Alaska,733391,10,2021,3,1377,1404756,35,NA,NA,NA,20111,0,0
AK,Alaska,733391,10,2021,4,1181,1453470,29,NA,NA,NA,30926,0,0
AK,Alaska,733391,10,2021,5,946,1500325,25,NA,NA,NA,54621,0,0
AK,Alaska,733391,10,2021,6,989,1536911,26,NA,NA,NA,82561,0,0
AK,Alaska,733391,10,2021,7,807,1584548,37,NA,NA,NA,103188,0,0
AK,Alaska,733391,10,2021,8,885,1629829,33,NA,NA,NA,119627,0,0
AK,Alaska,733391,10,2021,9,876,1679675,30,NA,NA,NA,142789,0,0
AK,Alaska,733391,10,2021,10,910,1731628,31,NA,NA,NA,159723,0,0
AK,Alaska,733391,10,2021,11,914,1780353,42,NA,NA,NA,175968,0,0
AK,Alaska,733391,10,2021,12,944,1824902,33,NA,NA,NA,193406,0,0
AK,Alaska,733391,10,2021,13,1186,1873407,45,NA,NA,NA,219138,0,0
AK,Alaska,733391,10,2021,14,1208,1919829,43,NA,NA,NA,252436,0,0
AK,Alaska,733391,10,2021,15,1113,1966048,33,NA,NA,NA,272790,0,0
AK,Alaska,733391,10,2021,16,1146,2009651,50,NA,NA,NA,285570,0,0
AK,Alaska,733391,10,2021,17,1042,2053055,48,NA,NA,NA,296198,0,0
AK,Alaska,733391,10,2021,18,731,2100065,33,12,13,13,305121,0,0
AK,Alaska,733391,10,2021,19,565,2141739,31,NA,10,10,313577,0,0
AK,Alaska,733391,10,2021,20,453,2193175,16,NA,NA,NA,320554,0,0
AK,Alaska,733391,10,2021,21,297,2224847,16,NA,NA,NA,326413,0,0
AK,Alaska,733391,10,2021,22,230,2262583,25,NA,NA,NA,335235,0,0
AK,Alaska,733391,10,2021,23,185,2290495,17,NA,NA,NA,344302,0,0
AK,Alaska,733391,10,2021,24,155,2316092,9,NA,NA,NA,350686,0,0
AK,Alaska,733391,10,2021,25,237,2333398,13,NA,NA,NA,355354,0,0
AK,Alaska,733391,10,2021,26,257,2166683,18,NA,NA,NA,359157,0,0
AK,Alaska,733391,10,2021,27,313,2382952,36,NA,NA,NA,362219,0,0
AK,Alaska,733391,10,2021,28,572,2401851,46,0,0,0,365207,0,0
AK,Alaska,733391,10,2021,29,1199,2428810,76,NA,NA,NA,367909,0,0
AK,Alaska,733391,10,2021,30,1546,2461647,91,15,16,16,370585,0,0
AK,Alaska,733391,10,2021,31,1892,2496001,85,24,26,26,373279,0,0
AK,Alaska,733391,10,2021,32,2112,2539899,123,23,23,23,376583,78,0
AK,Alaska,733391,10,2021,33,3001,2585595,122,22,23,23,380405,1376,0
AK,Alaska,733391,10,2021,34,3357,2639272,131,17,22,22,384491,3384,0
AK,Alaska,733391,10,2021,35,3651,2701808,154,34,38,38,388448,5336,0
AK,Alaska,733391,10,2021,36,4264,2773181,199,28,31,31,392441,7422,0
AK,Alaska,733391,10,2021,37,4887,2844730,192,39,42,42,396747,9287,0
AK,Alaska,733391,10,2021,38,6258,2921249,182,50,55,55,401056,13027,0
AK,Alaska,733391,10,2021,39,8436,2996597,156,54,57,57,406463,25280,0
AK,Alaska,733391,10,2021,40,5744,3058532,147,41,43,43,410537,35143,0
AK,Alaska,733391,10,2021,41,6177,3127878,188,42,44,44,413956,42824,0
AK,Alaska,733391,10,2021,42,5530,3197451,183,44,50,50,416823,52242,0
AK,Alaska,733391,10,2021,43,4625,3260409,174,55,59,59,419462,69220,0
AK,Alaska,733391,10,2021,44,4134,3318292,120,33,38,38,422152,84365,0
AK,Alaska,733391,10,2021,45,3391,3374603,142,24,25,25,424387,96002,0
AK,Alaska,733391,10,2021,46,2919,3423963,92,22,25,25,426576,107553,0
AK,Alaska,733391,10,2021,47,2349,3472086,80,28,29,29,429445,115829,0
AK,Alaska,733391,10,2021,48,1716,3516330,62,16,17,17,436490,128162,0
AK,Alaska,733391,10,2021,49,1510,3554466,60,15,17,17,440837,138450,0
AK,Alaska,733391,10,2021,50,1219,3593091,58,NA,NA,NA,443468,147786,0
AK,Alaska,733391,10,2021,51,1046,NA,45,NA,10,10,445154,154458,0
AK,Alaska,733391,10,2021,52,2080,NA,51,NA,NA,NA,447013,160514,0
AK,Alaska,733391,10,2022,1,5523,NA,88,12,16,16,449087,168597,0
AK,Alaska,733391,10,2022,2,12166,NA,117,12,13,13,450884,176901,0
AK,Alaska,733391,10,2022,3,15735,NA,149,13,17,17,452286,183084,0
AK,Alaska,733391,10,2022,4,16839,NA,162,19,20,20,453879,187616,0
AK,Alaska,733391,10,2022,5,13422,NA,116,13,15,15,455341,190988,0
AK,Alaska,733391,10,2022,6,8117,NA,102,23,25,25,456655,193692,0
AK,Alaska,733391,10,2022,7,3958,NA,87,17,22,22,457719,195592,0
AK,Alaska,733391,10,2022,8,2684,NA,61,14,15,15,458737,197338,0
AK,Alaska,733391,10,2022,9,2091,NA,51,12,16,16,459544,198829,0
AK,Alaska,733391,10,2022,10,2440,NA,38,NA,NA,NA,460195,200118,0
AK,Alaska,733391,10,2022,11,1407,NA,33,NA,NA,NA,460832,201349,0
AK,Alaska,733391,10,2022,12,1423,NA,42,NA,NA,NA,461396,202494,0
AK,Alaska,733391,10,2022,13,1445,NA,40,NA,NA,NA,461929,203835,0
AK,Alaska,733391,10,2022,14,1377,NA,36,NA,NA,NA,462530,205033,0
AK,Alaska,733391,10,2022,15,1237,NA,28,NA,NA,NA,463104,206159,0
AK,Alaska,733391,10,2022,16,1513,NA,32,NA,NA,NA,463623,207253,0
AK,Alaska,733391,10,2022,17,1425,NA,44,NA,NA,NA,464109,208370,0
AK,Alaska,733391,10,2022,18,1417,NA,45,NA,NA,NA,464528,209273,0
AK,Alaska,733391,10,2022,19,1539,NA,50,NA,NA,NA,464940,210069,0
AK,Alaska,733391,10,2022,20,1697,NA,43,NA,NA,NA,465341,210980,0
AK,Alaska,733391,10,2022,21,1881,NA,67,NA,NA,NA,465711,212149,0
AK,Alaska,733391,10,2022,22,1944,NA,63,NA,NA,NA,466034,213137,0
AK,Alaska,733391,10,2022,23,2057,NA,71,NA,NA,NA,466338,214022,0
AK,Alaska,733391,10,2022,24,1982,NA,68,NA,NA,NA,466621,214769,0
AK,Alaska,733391,10,2022,25,2137,NA,99,NA,NA,NA,466840,215508,0
AK,Alaska,733391,10,2022,26,2766,NA,91,NA,NA,NA,467087,216188,0
AK,Alaska,733391,10,2022,27,1988,NA,85,NA,NA,NA,467280,216812,0
AK,Alaska,733391,10,2022,28,2133,NA,97,NA,NA,NA,467564,217650,0
AK,Alaska,733391,10,2022,29,2345,NA,103,NA,NA,NA,468024,218491,0
AK,Alaska,733391,10,2022,30,2050,NA,115,NA,NA,NA,468479,219254,0
AK,Alaska,733391,10,2022,31,2573,NA,105,NA,NA,NA,468878,219947,0
AK,Alaska,733391,10,2022,32,1868,NA,109,NA,NA,NA,469275,220831,0
AK,Alaska,733391,10,2022,33,1465,NA,88,NA,NA,NA,469635,221503,0
AK,Alaska,733391,10,2022,34,1673,NA,91,NA,NA,NA,469930,222041,0
AK,Alaska,733391,10,2022,35,1208,NA,74,NA,NA,NA,470193,222354,14
AK,Alaska,733391,10,2022,36,879,NA,68,NA,NA,NA,470528,222662,2216
AK,Alaska,733391,10,2022,37,950,NA,53,NA,NA,NA,471060,223327,8893
AK,Alaska,733391,10,2022,38,644,NA,40,NA,NA,NA,471571,224204,16853
AK,Alaska,733391,10,2022,39,550,NA,44,NA,NA,NA,472069,225008,25150
AK,Alaska,733391,10,2022,40,637,NA,32,NA,NA,NA,472514,225976,33689
AK,Alaska,733391,10,2022,41,511,NA,40,NA,NA,NA,472996,226903,42083
AK,Alaska,733391,10,2022,42,347,NA,19,NA,NA,NA,473459,227814,50266
AK,Alaska,733391,10,2022,43,379,NA,31,NA,NA,NA,473874,228783,57838
AK,Alaska,733391,10,2022,44,359,NA,25,0,NA,NA,474218,229600,63735
AK,Alaska,733391,10,2022,45,199,NA,35,0,0,0,474565,230346,68590
AK,Alaska,733391,10,2022,46,390,NA,28,NA,NA,NA,474872,231003,72960
AK,Alaska,733391,10,2022,47,430,NA,42,NA,NA,NA,475071,231465,75654
AK,Alaska,733391,10,2022,48,398,NA,44,0,0,0,475338,232107,79484
AK,Alaska,733391,10,2022,49,496,NA,50,NA,NA,NA,475574,232651,82511
AK,Alaska,733391,10,2022,50,354,NA,44,NA,NA,NA,475764,233080,85076
AK,Alaska,733391,10,2022,51,380,NA,25,NA,NA,NA,475916,233488,87100
AK,Alaska,733391,10,2022,52,332,NA,32,NA,NA,NA,476058,233795,88941
AK,Alaska,733391,10,2023,1,371,NA,39,NA,NA,NA,476209,234178,90912
AK,Alaska,733391,10,2023,2,470,NA,36,NA,NA,NA,476376,234589,92969
AK,Alaska,733391,10,2023,3,649,NA,47,NA,NA,NA,476489,234906,94339
AK,Alaska,733391,10,2023,4,654,NA,49,0,NA,NA,476591,235199,95427
AK,Alaska,733391,10,2023,5,793,NA,42,0,0,0,476708,235495,96472
AK,Alaska,733391,10,2023,6,692,NA,44,NA,NA,NA,476790,235700,97258
AK,Alaska,733391,10,2023,7,786,NA,40,NA,NA,NA,476857,235871,97965
AK,Alaska,733391,10,2023,8,775,NA,34,NA,NA,NA,476932,236025,98510
AK,Alaska,733391,10,2023,9,448,NA,50,NA,NA,NA,477013,236219,99160
AK,Alaska,733391,10,2023,10,582,NA,27,NA,NA,NA,477079,236418,99724
AK,Alaska,733391,10,2023,11,448,NA,40,NA,NA,NA,477149,236638,100338
AK,Alaska,733391,10,2023,12,496,NA,40,0,NA,NA,477219,236794,100812
AK,Alaska,733391,10,2023,13,514,NA,36,0,0,0,477281,236940,101234
AK,Alaska,733391,10,2023,14,401,NA,33,0,0,0,477344,237103,101656
AK,Alaska,733391,10,2023,15,358,NA,26,NA,NA,NA,477411,237229,102040
AK,Alaska,733391,10,2023,16,361,NA,22,0,NA,NA,477464,237361,102511
AK,Alaska,733391,10,2023,17,280,NA,24,0,NA,NA,477537,237474,103022
AK,Alaska,733391,10,2023,18,188,NA,29,NA,NA,NA,477588,237611,103608
AK,Alaska,733391,10,2023,19,199,NA,28,0,NA,NA,477592,237614,103624
AK,Alaska,733391,10,2023,20,NA,NA,10,0,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,21,NA,NA,21,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,22,NA,NA,19,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,23,NA,NA,30,0,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,24,NA,NA,22,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,25,NA,NA,25,0,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,26,NA,NA,22,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2023,27,NA,NA,25,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,28,NA,NA,26,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,29,NA,NA,21,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,30,NA,NA,25,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,31,NA,NA,19,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,32,NA,NA,33,0,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,33,NA,NA,20,0,0,0,NA,NA,NA
AK,Alaska,733391,10,2023,34,NA,NA,21,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,35,NA,NA,34,NA,NA,NA,NA,NA,NA
AK,Alaska,733391,10,2023,36,NA,NA,NA,NA,NA,0,NA,NA,NA
AL,Alabama,5024279,4,2020,4,0,NA,NA,0,NA,NA,NA,NA,NA
AL,Alabama,5024279,4,2020,5,0,NA,NA,0,0,0,NA,NA,NA
AL,Alabama,5024279,4,2020,6,0,NA,NA,0,0,0,NA,NA,NA
AL,Alabama,5024279,4,2020,7,0,NA,NA,0,0,0,NA,NA,NA
AL,Alabama,5024279,4,2020,8,0,NA,NA,0,0,0,NA,NA,NA
AL,Alabama,5024279,4,2020,9,0,NA,NA,NA,NA,NA,NA,NA,NA
AL,Alabama,5024279,4,2020,10,0,NA,NA,0,0,0,NA,NA,NA
AL,Alabama,5024279,4,2020,11,3,513,NA,0,0,0,NA,NA,NA
AL,Alabama,5024279,4,2020,12,58,2251,NA,NA,NA,NA,NA,NA,NA
AL,Alabama,5024279,4,2020,13,411,9269,NA,20,23,23,NA,NA,NA
AL,Alabama,5024279,4,2020,14,703,24466,NA,45,49,49,NA,NA,NA
AL,Alabama,5024279,4,2020,15,1439,40817,NA,77,81,81,NA,NA,NA
AL,Alabama,5024279,4,2020,16,1693,62029,NA,85,89,89,NA,NA,NA
AL,Alabama,5024279,4,2020,17,1385,86711,NA,78,85,85,NA,NA,NA
AL,Alabama,5024279,4,2020,18,1287,108495,NA,75,81,81,NA,NA,NA
AL,Alabama,5024279,4,2020,19,1790,146561,NA,105,116,116,NA,NA,NA
AL,Alabama,5024279,4,2020,20,2053,180684,NA,89,96,96,NA,NA,NA
AL,Alabama,5024279,4,2020,21,2364,222944,NA,78,82,82,NA,NA,NA
AL,Alabama,5024279,4,2020,22,3077,274530,NA,99,103,103,NA,NA,NA
AL,Alabama,5024279,4,2020,23,2691,321409,NA,86,91,91,NA,NA,NA
AL,Alabama,5024279,4,2020,24,3705,374841,NA,75,81,81,NA,NA,NA
AL,Alabama,5024279,4,2020,25,5282,433717,NA,81,88,88,NA,NA,NA
AL,Alabama,5024279,4,2020,26,4937,497442,NA,95,103,103,NA,NA,NA
AL,Alabama,5024279,4,2020,27,6769,573123,NA,119,125,125,NA,NA,NA
AL,Alabama,5024279,4,2020,28,8502,655795,NA,122,135,135,NA,NA,NA
AL,Alabama,5024279,4,2020,29,12045,753173,NA,172,192,192,NA,NA,NA
AL,Alabama,5024279,4,2020,30,12400,859982,NA,241,251,251,NA,NA,NA
AL,Alabama,5024279,4,2020,31,12058,966640,NA,238,263,263,NA,NA,NA
AL,Alabama,5024279,4,2020,32,10671,1069578,664,253,264,264,NA,NA,NA
AL,Alabama,5024279,4,2020,33,8896,1173464,659,214,230,230,NA,NA,NA
AL,Alabama,5024279,4,2020,34,7477,1288089,775,197,209,209,NA,NA,NA
AL,Alabama,5024279,4,2020,35,8208,1388902,854,175,185,185,NA,NA,NA
AL,Alabama,5024279,4,2020,36,8336,1480497,829,142,156,156,NA,NA,NA
AL,Alabama,5024279,4,2020,37,5821,1566784,750,130,138,138,NA,NA,NA
AL,Alabama,5024279,4,2020,38,6362,1651883,703,134,139,139,NA,NA,NA
AL,Alabama,5024279,4,2020,39,6474,1741523,778,100,105,105,NA,NA,NA
AL,Alabama,5024279,4,2020,40,7875,1831325,718,99,111,111,NA,NA,NA
AL,Alabama,5024279,4,2020,41,6313,1918570,771,127,137,137,NA,NA,NA
AL,Alabama,5024279,4,2020,42,7535,2010018,853,112,126,126,NA,NA,NA
AL,Alabama,5024279,4,2020,43,7985,2104607,980,112,119,119,NA,NA,NA
AL,Alabama,5024279,4,2020,44,12170,2201461,1086,119,131,131,NA,NA,NA
AL,Alabama,5024279,4,2020,45,10152,2309232,1071,141,151,151,NA,NA,NA
AL,Alabama,5024279,4,2020,46,9710,2408721,1269,165,176,176,NA,NA,NA
AL,Alabama,5024279,4,2020,47,14851,2503049,1346,155,168,168,NA,NA,NA
AL,Alabama,5024279,4,2020,48,15830,2609831,1478,186,202,202,NA,NA,NA
AL,Alabama,5024279,4,2020,49,17510,2691881,1888,239,251,251,NA,NA,NA
AL,Alabama,5024279,4,2020,50,23359,2807374,2129,362,378,378,NA,NA,NA
AL,Alabama,5024279,4,2020,51,25453,2931535,2460,363,390,390,39,0,0
AL,Alabama,5024279,4,2020,52,28929,3063988,2563,422,452,452,83,0,0
AL,Alabama,5024279,4,2020,53,22251,3182677,2732,479,508,508,281,0,0
AL,Alabama,5024279,4,2021,1,27365,3290429,2945,528,548,548,9180,0,0
AL,Alabama,5024279,4,2021,2,26811,3404832,2655,570,596,596,20554,0,0
AL,Alabama,5024279,4,2021,3,18659,3512444,2195,550,583,583,36564,0,0
AL,Alabama,5024279,4,2021,4,19432,3620671,1808,460,490,490,66131,0,0
AL,Alabama,5024279,4,2021,5,15974,3710998,1527,333,347,347,108703,0,0
AL,Alabama,5024279,4,2021,6,10954,3803796,1215,249,265,265,169151,0,0
AL,Alabama,5024279,4,2021,7,7162,3889410,918,192,214,214,253749,0,0
AL,Alabama,5024279,4,2021,8,6988,3950568,718,152,170,170,346095,0,0
AL,Alabama,5024279,4,2021,9,6979,4036106,557,93,110,110,452720,0,0
AL,Alabama,5024279,4,2021,10,4256,4096594,461,93,104,104,550572,0,0
AL,Alabama,5024279,4,2021,11,8065,4154575,516,72,81,81,624630,0,0
AL,Alabama,5024279,4,2021,12,3204,4206247,459,68,78,78,691692,0,0
AL,Alabama,5024279,4,2021,13,2684,4255193,393,57,67,67,783608,0,0
AL,Alabama,5024279,4,2021,14,2095,4299182,380,49,53,53,908273,0,0
AL,Alabama,5024279,4,2021,15,3311,4342752,363,38,43,43,1039222,0,0
AL,Alabama,5024279,4,2021,16,3546,4388218,459,38,45,45,1168134,0,0
AL,Alabama,5024279,4,2021,17,2780,4437040,394,41,46,46,1280460,0,0
AL,Alabama,5024279,4,2021,18,2374,4482217,458,60,63,63,1375518,0,0
AL,Alabama,5024279,4,2021,19,2289,4525804,486,46,50,50,1451065,0,0
AL,Alabama,5024279,4,2021,20,9142,4567325,361,40,50,50,1510839,0,0
AL,Alabama,5024279,4,2021,21,1938,4606739,343,24,33,33,1548814,0,0
AL,Alabama,5024279,4,2021,22,1760,4641117,269,31,36,36,1574156,0,0
AL,Alabama,5024279,4,2021,23,2241,4670216,216,31,34,34,1618668,0,0
AL,Alabama,5024279,4,2021,24,1476,4700096,185,17,24,24,1653644,0,0
AL,Alabama,5024279,4,2021,25,1091,4722725,206,28,36,36,1674579,0,0
AL,Alabama,5024279,4,2021,26,1583,4750768,480,21,22,22,1693273,0,0
AL,Alabama,5024279,4,2021,27,1932,4778175,311,34,37,37,1711452,0,0
AL,Alabama,5024279,4,2021,28,3702,4806043,503,40,43,43,1729506,0,0
AL,Alabama,5024279,4,2021,29,7331,4842269,1076,57,63,63,1748197,0,0
AL,Alabama,5024279,4,2021,30,13519,4895480,1782,102,109,109,1767149,0,0
AL,Alabama,5024279,4,2021,31,18353,4974359,2043,213,226,226,1790258,0,0
AL,Alabama,5024279,4,2021,32,23936,5069970,2528,326,345,345,1824306,606,0
AL,Alabama,5024279,4,2021,33,26099,5153445,2551,403,420,420,1876682,11004,0
AL,Alabama,5024279,4,2021,34,19802,5262089,2478,459,477,477,1938528,23240,0
AL,Alabama,5024279,4,2021,35,38767,5375889,2625,476,497,497,1996468,33216,0
AL,Alabama,5024279,4,2021,36,27734,5488292,2281,531,548,548,2049573,41096,0
AL,Alabama,5024279,4,2021,37,25739,5581472,1814,454,474,474,2105337,48687,0
AL,Alabama,5024279,4,2021,38,20656,5662825,1177,395,410,410,2149320,59262,0
AL,Alabama,5024279,4,2021,39,16224,5720514,823,350,366,366,2183651,87327,0
AL,Alabama,5024279,4,2021,40,9478,5782816,724,246,259,259,2210283,113822,0
AL,Alabama,5024279,4,2021,41,6249,5862707,562,204,217,217,2230618,138730,0
AL,Alabama,5024279,4,2021,42,5498,5929861,440,142,157,157,2247927,171632,0
AL,Alabama,5024279,4,2021,43,12645,5988432,378,92,99,99,2266208,242757,0
AL,Alabama,5024279,4,2021,44,4838,6051084,291,74,85,85,2282253,299924,0
AL,Alabama,5024279,4,2021,45,3858,6107945,294,78,86,86,2296937,352051,0
AL,Alabama,5024279,4,2021,46,3595,6174242,269,44,51,51,2311551,406809,0
AL,Alabama,5024279,4,2021,47,3272,6233109,255,52,59,59,2322086,442783,0
AL,Alabama,5024279,4,2021,48,2100,6283793,334,59,69,69,2343351,514926,0
AL,Alabama,5024279,4,2021,49,3792,6317748,316,53,56,56,2362851,570483,0
AL,Alabama,5024279,4,2021,50,4786,6370300,352,63,71,71,2378833,621367,0
AL,Alabama,5024279,4,2021,51,6226,NA,479,65,74,74,2391623,666886,0
AL,Alabama,5024279,4,2021,52,19197,NA,975,65,83,83,2406836,710520,0
AL,Alabama,5024279,4,2022,1,51943,NA,1780,141,153,153,2422433,755038,0
AL,Alabama,5024279,4,2022,2,72372,NA,2354,203,245,245,2434287,790557,0
AL,Alabama,5024279,4,2022,3,83748,NA,2684,258,294,294,2445444,813975,0
AL,Alabama,5024279,4,2022,4,73560,NA,2932,359,422,422,2457597,833263,0
AL,Alabama,5024279,4,2022,5,67370,NA,2298,358,401,401,2467799,845879,0
AL,Alabama,5024279,4,2022,6,24732,NA,1630,337,381,381,2476384,856040,0
AL,Alabama,5024279,4,2022,7,13876,NA,994,265,305,305,2482972,863887,0
AL,Alabama,5024279,4,2022,8,7449,NA,705,207,240,240,2488672,871081,0
AL,Alabama,5024279,4,2022,9,6249,NA,448,137,159,159,2493280,877092,0
AL,Alabama,5024279,4,2022,10,6217,NA,326,85,106,106,2497573,882126,0
AL,Alabama,5024279,4,2022,11,2315,NA,210,57,73,73,2501300,886586,0
AL,Alabama,5024279,4,2022,12,1789,NA,146,36,55,55,2504242,890945,0
AL,Alabama,5024279,4,2022,13,3088,NA,130,22,35,35,2507825,895917,0
AL,Alabama,5024279,4,2022,14,1271,NA,120,21,30,30,2511948,900940,0
AL,Alabama,5024279,4,2022,15,1106,NA,97,NA,17,17,2516111,906151,0
AL,Alabama,5024279,4,2022,16,1245,NA,104,15,21,21,2519508,910651,0
AL,Alabama,5024279,4,2022,17,1637,NA,132,10,16,16,2522711,914828,0
AL,Alabama,5024279,4,2022,18,1530,NA,106,17,20,20,2525813,918645,0
AL,Alabama,5024279,4,2022,19,2023,NA,164,NA,11,11,2528881,922479,0
AL,Alabama,5024279,4,2022,20,2835,NA,175,NA,15,15,2532153,926878,0
AL,Alabama,5024279,4,2022,21,3859,NA,186,NA,11,11,2535250,931290,0
AL,Alabama,5024279,4,2022,22,5413,NA,318,11,19,19,2537780,934730,0
AL,Alabama,5024279,4,2022,23,7023,NA,309,21,26,26,2540464,938275,0
AL,Alabama,5024279,4,2022,24,8495,NA,389,17,25,25,2542874,941752,0
AL,Alabama,5024279,4,2022,25,10698,NA,526,15,21,21,2545244,945081,0
AL,Alabama,5024279,4,2022,26,13190,NA,625,36,42,42,2547642,948568,0
AL,Alabama,5024279,4,2022,27,12230,NA,653,33,45,45,2549836,951721,0
AL,Alabama,5024279,4,2022,28,17266,NA,800,52,66,66,2552960,956535,0
AL,Alabama,5024279,4,2022,29,17057,NA,849,43,57,57,2555993,961410,0
AL,Alabama,5024279,4,2022,30,17182,NA,829,45,62,62,2558666,965880,0
AL,Alabama,5024279,4,2022,31,5336,NA,759,55,68,68,2561125,969503,0
AL,Alabama,5024279,4,2022,32,12047,NA,815,55,72,72,2563254,971977,0
AL,Alabama,5024279,4,2022,33,13354,NA,707,41,56,56,2565072,974083,0
AL,Alabama,5024279,4,2022,34,14121,NA,693,31,50,50,2566750,975846,0
AL,Alabama,5024279,4,2022,35,15672,NA,675,40,53,53,2568028,976928,102
AL,Alabama,5024279,4,2022,36,14695,NA,550,38,55,55,2569621,978358,6693
